trade_date,actual_stock_close_raw,predicted_stock_close,residual
2024-10-25,8.49,8.351225351038657,0.13877464896134306
2024-10-28,8.58,8.537576451672601,0.04242354832739892
2024-10-29,8.35,8.440111642454525,-0.09011164245452541
2024-10-30,7.69,8.428560540108768,-0.7385605401087671
2024-10-31,7.63,8.283942447680401,-0.653942447680401
2024-11-01,7.94,8.38426391929797,-0.4442639192979696
2024-11-04,7.92,8.408124879026142,-0.48812487902614166
2024-11-05,8.09,8.575423164365228,-0.48542316436522803
2024-11-06,8.24,8.565434033843172,-0.3254340338431714
2024-11-07,8.48,8.895297849641583,-0.4152978496415827
2024-11-08,8.5,9.136357146700185,-0.6363571467001847
2024-11-11,8.39,8.9043997366562,-0.5143997366562001
2024-11-12,8.06,8.486774147003125,-0.4267741470031243
2024-11-13,8.1,8.362604760077339,-0.26260476007733935
2024-11-14,7.95,8.170577276298403,-0.2205772762984024
2024-11-15,7.98,8.364748306037882,-0.38474830603788135
2024-11-18,7.8,8.148973638812013,-0.34897363881201304
2024-11-19,7.94,8.209356518434577,-0.2693565184345763
2024-11-20,7.91,8.41004020786009,-0.5000402078600903
2024-11-21,7.93,8.30498081452663,-0.37498081452663
2024-11-22,7.65,8.054654590208068,-0.40465459020806804
2024-11-25,7.57,8.194665967350511,-0.624665967350511
2024-11-26,7.57,8.11573690793548,-0.5457369079354795
2024-11-27,7.64,8.09152399664614,-0.4515239966461406
2024-11-28,7.52,7.779702771770401,-0.25970277177040124
2024-11-29,7.52,7.917355838769282,-0.3973558387692826
2024-12-02,7.59,7.939638271415447,-0.3496382714154471
2024-12-03,7.59,7.9471111329035935,-0.35711113290359364
2024-12-04,7.64,8.116031054569337,-0.47603105456933736
2024-12-05,7.54,8.026231063076066,-0.48623106307606623
2024-12-06,7.64,7.810092689537218,-0.1700926895372179
2024-12-09,7.64,7.8135199004920945,-0.17351990049209487
2024-12-10,7.67,7.77058173814633,-0.10058173814632987
2024-12-11,7.88,7.6835201467168135,0.1964798532831864
2024-12-12,7.85,7.833218523835257,0.016781476164742237
2024-12-13,7.6,7.669855763202348,-0.06985576320234799
2024-12-16,7.45,7.5788842341512535,-0.12888423415125327
2024-12-17,7.39,7.31330141845869,0.07669858154130971
2024-12-18,7.38,7.352359751398355,0.027640248601644934
2024-12-19,7.39,7.286030314441617,0.10396968555838271
2024-12-20,7.28,7.400912779122445,-0.12091277912244447
2024-12-23,7.29,7.342802441402201,-0.052802441402200806
2024-12-24,7.43,7.294707022916635,0.13529297708336507
2024-12-25,7.38,7.306932116061786,0.07306788393821417
2024-12-26,7.44,7.212159116447414,0.22784088355258625
2024-12-27,7.28,7.246204655525926,0.03379534447407462
2024-12-30,7.48,7.283644682686562,0.19635531731343825
2024-12-31,7.35,7.2553397544408345,0.09466024555916519
2025-01-02,7.2,7.355118417693273,-0.15511841769327273
2025-01-03,7.3,7.183382919932232,0.11661708006776816
2025-01-06,7.18,6.927573050593677,0.25242694940632315
2025-01-07,7.2,7.0301194495666675,0.16988055043333272
2025-01-08,7.07,7.031308026307936,0.0386919736920639
2025-01-09,7.22,7.18411545119857,0.03588454880142944
2025-01-10,7.28,7.336629203039081,-0.0566292030390807
2025-01-13,7.43,7.410905370321289,0.019094629678710895
2025-01-14,7.54,7.398013240694059,0.14198675930594096
2025-01-15,7.4,7.275048414067816,0.12495158593218392
2025-01-16,7.77,7.332469824905506,0.4375301750944933
2025-01-17,7.8,7.516195813666979,0.28380418633302096
2025-01-20,7.76,7.413466995472761,0.346533004527239
2025-01-21,7.67,7.413842162174945,0.25615783782505464
2025-01-22,7.69,7.339715750210679,0.35028424978932104
2025-01-23,7.62,7.171730970492723,0.4482690295072773
2025-01-24,7.87,7.387987023219184,0.48201297678081634
2025-01-27,7.76,7.274537818637759,0.48546218136224084
2025-02-05,7.84,7.214636593042886,0.6253634069571135
2025-02-06,7.65,7.32658977313141,0.32341022686859056
2025-02-07,7.82,7.536263683707837,0.28373631629216334
2025-02-10,7.88,7.4958677829076725,0.38413221709232737
2025-02-11,7.85,7.597835998481507,0.2521640015184925
2025-02-12,7.69,7.530838388607768,0.15916161139223206
2025-02-13,7.56,7.509746986403217,0.050253013596782914
2025-02-14,7.66,7.628457974779182,0.03154202522081828
2025-02-17,7.49,7.58123882106837,-0.09123882106836945
2025-02-18,7.45,7.59116448942489,-0.1411644894248898
2025-02-19,7.49,7.611688453669465,-0.12168845366946446
2025-02-20,7.51,7.727302297925095,-0.21730229792509537
2025-02-21,7.7,7.709427716368128,-0.009427716368128003
2025-02-24,7.69,7.593961419816154,0.09603858018384681
2025-02-25,7.42,7.463695325733213,-0.04369532573321333
2025-02-26,7.41,7.518769343625921,-0.10876934362592117
2025-02-27,7.23,7.532233348589241,-0.30223334858924034
2025-02-28,7.15,7.538567741984072,-0.3885677419840716
2025-03-03,7.31,7.551984637715591,-0.24198463771559098
2025-03-04,7.24,7.514093295393272,-0.2740932953932722
2025-03-05,7.41,7.487794814712316,-0.0777948147123162
2025-03-06,7.65,7.680521366225701,-0.030521366225700675
2025-03-07,7.73,7.651936632419349,0.07806336758065147
2025-03-10,7.79,7.679850706550348,0.11014929344965196
2025-03-11,7.72,7.652801786253846,0.06719821374615353
2025-03-12,7.74,7.760037511288885,-0.020037511288884424
2025-03-13,7.8,7.726698722401235,0.07330127759876515
2025-03-14,7.8,7.748217546897298,0.05178245310270224
2025-03-17,7.69,7.685820868669641,0.004179131330359631
2025-03-18,7.75,7.509765430980573,0.2402345690194272
2025-03-19,7.69,7.487581031136696,0.20241896886330402
2025-03-20,7.74,7.635725207392162,0.10427479260783823
2025-03-21,7.58,7.490350354206485,0.0896496457935152
2025-03-24,7.83,7.546027848768963,0.2839721512310369
2025-03-25,7.87,7.51289589094607,0.35710410905393
2025-03-26,7.68,7.54166359585425,0.13833640414574955
2025-03-27,7.65,7.606073903609422,0.043926096390578095
2025-03-28,7.58,7.41210134172187,0.1678986582781299
2025-03-31,7.46,7.30739051897648,0.15260948102351968
2025-04-01,7.61,7.349726549813587,0.26027345018641324
2025-04-02,7.46,7.2644893356566484,0.19551066434335151
2025-04-03,7.17,7.245559122351535,-0.07555912235153528
2025-04-07,6.45,6.6275894030427445,-0.1775894030427443
2025-04-08,6.28,6.578192777177059,-0.29819277717705894
2025-04-09,6.37,6.293762497147155,0.07623750285284547
2025-04-10,6.63,6.686569632653455,-0.05656963265345549
2025-04-11,6.56,6.597251857055163,-0.03725185705516321
2025-04-14,6.58,6.639987494489271,-0.05998749448927132
2025-04-15,6.45,6.570918426952739,-0.12091842695273858
2025-04-16,6.41,6.5357015241292915,-0.12570152412929136
2025-04-17,6.4,6.620246880940328,-0.2202468809403273
2025-04-18,6.4,6.641642314057724,-0.24164231405772352
2025-04-21,6.54,6.788039275208276,-0.24803927520827607
2025-04-22,6.48,6.6766568364949785,-0.19665683649497812
2025-04-23,6.52,6.781653478681948,-0.2616534786819482
2025-04-24,6.48,6.840424992811369,-0.3604249928113683
2025-04-25,6.61,6.909182540374259,-0.2991825403742583
2025-04-28,6.48,6.835017313198777,-0.3550173131987764
2025-04-29,6.42,6.80153571534629,-0.38153571534629016
2025-04-30,6.4,6.771869458777552,-0.3718694587775513
2025-05-06,6.49,6.653640310038637,-0.16364031003863655
2025-05-07,6.5,6.40581966535875,0.09418033464125042
2025-05-08,6.5,6.4679468598727725,0.032053140127227486
2025-05-09,6.42,6.537274539099103,-0.11727453909910324
2025-05-12,6.59,6.740238665035278,-0.15023866503527827
2025-05-13,6.59,6.837854888508335,-0.2478548885083347
2025-05-14,6.77,7.088785811975235,-0.3187858119752356
2025-05-15,6.69,7.054924903931015,-0.36492490393101473
2025-05-16,6.61,6.980053449110266,-0.37005344911026583
2025-05-19,6.62,7.031016398914856,-0.41101639891485586
2025-05-20,6.63,7.003265400421,-0.3732654004210003
2025-05-21,6.79,7.125300598458786,-0.3353005984587858
2025-05-22,6.67,7.130430291330277,-0.4604302913302769
2025-05-23,6.62,7.070704218878727,-0.4507042188787267
2025-05-26,6.61,7.035371961282144,-0.42537196128214383
2025-05-27,6.49,6.930011770327694,-0.44001177032769423
2025-05-28,6.52,6.962147179751753,-0.4421471797517533
2025-05-29,6.6,7.032815717819917,-0.432815717819917
2025-05-30,6.54,6.9279379205444895,-0.3879379205444895
2025-06-03,6.68,6.773777702700903,-0.09377770270090302
2025-06-04,6.68,6.960540712831987,-0.28054071283198745
2025-06-05,6.68,6.8708666124946625,-0.19086661249466275
2025-06-06,6.73,6.902914582270131,-0.17291458227013035
2025-06-09,6.82,6.864067370694413,-0.04406737069441302
2025-06-10,6.84,6.827074659100978,0.012925340899021975
2025-06-11,6.94,7.038924384148419,-0.0989243841484182
2025-06-12,6.92,7.1502496550498655,-0.2302496550498656
2025-06-13,6.8,7.169104154904474,-0.36910415490447424
2025-06-16,6.9,7.138315186574326,-0.23831518657432582
2025-06-17,6.93,7.180838623740978,-0.2508386237409779
2025-06-18,6.92,7.3666567274362285,-0.44665672743622853
2025-06-19,6.79,7.19064714077607,-0.4006471407760701
2025-06-20,6.9,7.110665955101428,-0.21066595510142783
2025-06-23,6.91,7.110319194454475,-0.2003191944544751
2025-06-24,6.94,7.06956584116493,-0.1295658411649292
2025-06-25,6.92,7.1043059125749135,-0.18430591257491358
2025-06-26,6.97,7.18092371916619,-0.2109237191661899
2025-06-27,7.12,7.294366697777592,-0.17436669777759217
2025-06-30,7.04,7.292413252528983,-0.2524132525289833
2025-07-01,7.08,7.318220250166323,-0.2382202501663233
2025-07-02,7.19,7.358548055800113,-0.16854805580011245
2025-07-03,7.18,7.375760663407696,-0.1957606634076967
2025-07-04,7.16,7.339286405513582,-0.1792864055135821
2025-07-07,7.04,7.174368737317633,-0.134368737317633
2025-07-08,7.06,7.283323019694282,-0.22332301969428237
2025-07-09,6.98,7.281109655703238,-0.3011096557032378
2025-07-10,7.13,7.444846565397165,-0.3148465653971648
2025-07-11,7.27,7.407191633224798,-0.13719163322479844
2025-07-14,7.18,7.206180488945232,-0.02618048894523195
2025-07-15,7.15,7.198006507661749,-0.048006507661749076
2025-07-16,7.11,7.2089273137931995,-0.09892731379319919
2025-07-17,7.14,7.185722114218578,-0.04572211421857819
2025-07-18,7.24,7.2717906341635326,-0.03179063416353234
2025-07-21,7.63,7.606351664246124,0.023648335753875926
2025-07-22,7.77,7.6955522449818705,0.07444775501812906
2025-07-23,7.64,7.558811314528682,0.08118868547131797
2025-07-24,7.81,7.561917996181959,0.24808200381804024
2025-07-25,7.72,7.563761272011025,0.15623872798897498
2025-07-28,7.63,7.3918821422429675,0.23811785775703243
2025-07-29,7.71,7.407931766513232,0.3020682334867679
2025-07-30,7.73,7.431188313074422,0.29881168692557836
2025-07-31,7.43,7.310514556912212,0.11948544308778786
2025-08-01,7.39,7.290560814029966,0.09943918597003343
2025-08-04,7.44,7.324044571062775,0.11595542893722577
2025-08-05,7.48,7.35174715447398,0.12825284552602056
2025-08-06,7.53,7.425155686065431,0.10484431393456894
2025-08-07,7.54,7.491024079708974,0.04897592029102604
2025-08-08,7.54,7.4282768663783125,0.11172313362168751
2025-08-11,7.51,7.444458061261231,0.06554193873876901
2025-08-12,7.59,7.514300485389072,0.07569951461092828
2025-08-13,7.73,7.545435604022147,0.18456439597785312
2025-08-14,7.65,7.4776698709879605,0.1723301290120398
2025-08-15,7.96,7.493386872952706,0.4666131270472942
2025-08-18,7.72,7.3674073881220865,0.35259261187791324
2025-08-19,7.63,7.3143039508126435,0.3156960491873564
2025-08-20,7.67,7.317601038829968,0.35239896117003155
2025-08-21,7.66,7.353840540421606,0.3061594595783941
2025-08-22,7.72,7.390919598048926,0.3290804019510736
2025-08-25,8.08,7.515322347128402,0.5646776528715982
2025-08-26,8.18,7.439125065658552,0.7408749343414476
2025-08-27,7.97,7.510216649034385,0.4597833509656146
2025-08-28,7.89,7.473193845679042,0.416806154320958
2025-08-29,7.83,7.459891462590178,0.37010853740982164
2025-09-01,7.85,7.380083000472638,0.46991699952736177
2025-09-02,7.83,7.446161119494237,0.3838388805057633
2025-09-03,7.8,7.431736339302205,0.3682636606977949
2025-09-04,7.43,7.348859434573647,0.0811405654263524
2025-09-05,7.7,7.427838086000308,0.2721619139996925
2025-09-08,7.62,7.434906027758245,0.18509397224175483
2025-09-09,7.66,7.4501033990988805,0.2098966009011196
2025-09-10,7.6,7.4844021441144495,0.11559785588555016
2025-09-11,7.83,7.587036487883874,0.242963512116126
2025-09-12,8.04,7.740485312250721,0.29951468774927825
2025-09-15,8.07,7.675733291792445,0.3942667082075557
2025-09-16,7.88,7.66175582437718,0.21824417562281972
2025-09-17,7.95,7.615445222630765,0.33455477736923545
2025-09-18,7.64,7.49423360380014,0.14576639619985965
2025-09-19,7.74,7.509982416520941,0.23001758347905898
2025-09-22,7.69,7.466444021635436,0.22355597836456464
2025-09-23,7.58,7.403386791692302,0.1766132083076979
2025-09-24,7.6,7.429611076618837,0.17038892338116263
2025-09-25,7.61,7.488996737325566,0.12100326267443418
2025-09-26,7.62,7.46172837820468,0.15827162179532017
2025-09-29,8.15,7.4519065157194,0.6980934842806006
2025-09-30,8.24,7.406575710676949,0.8334242893230508
2025-10-09,8.68,7.742789990833666,0.9372100091663338
2025-10-10,8.62,7.658641268210401,0.9613587317895984
2025-10-13,8.57,7.580856561879301,0.9891434381206992
2025-10-14,8.64,7.5775250430583085,1.062474956941692
2025-10-15,8.87,7.633958262167913,1.2360417378320863
2025-10-16,8.72,7.693168281112373,1.0268317188876273
2025-10-17,8.47,7.63582045212973,0.8341795478702707
2025-10-20,8.37,7.644966832427601,0.7250331675723984
2025-10-21,8.62,7.6982660011279025,0.9217339988720967
2025-10-22,8.75,7.778459603593383,0.9715403964066169
2025-10-23,9.04,7.890871914469088,1.1491280855309114
2025-10-24,9.23,7.946930814422879,1.283069185577121
2025-10-27,9.4,8.08063809156665,1.3193619084333505
2025-10-28,9.26,7.905266975337988,1.3547330246620115
2025-10-29,9.91,8.066517519086606,1.8434824809133943
2025-10-30,10.31,8.029488221711146,2.2805117782888544
2025-10-31,9.99,8.09807214591114,1.8919278540888609
2025-11-03,10.17,8.386047214075743,1.7839527859242565
2025-11-04,9.85,8.286444354862724,1.563555645137276
2025-11-05,9.87,8.279686770392692,1.5903132296073075
2025-11-06,10.86,8.512372936076547,2.3476270639234524
2025-11-07,10.75,8.508357597745222,2.2416424022547776
2025-11-10,11.1,8.63978486524077,2.4602151347592294
2025-11-11,10.98,8.615813022206769,2.3641869777932314
2025-11-12,11.71,8.855384211609236,2.854615788390765
2025-11-13,12.17,9.067890266008682,3.102109733991318
2025-11-14,11.66,8.909339158650797,2.7506608413492035
2025-11-17,11.16,8.832729402847797,2.3272705971522036
2025-11-18,10.75,8.595370637183546,2.154629362816454
2025-11-19,10.98,8.725104954862879,2.254895045137122
2025-11-20,11.04,8.710635397261278,2.329364602738721
2025-11-21,10.52,8.537751687169328,1.9822483128306718
2025-11-24,10.49,8.601231304562377,1.8887686954376228
2025-11-25,10.55,8.711085352596184,1.8389146474038167
2025-11-26,10.39,8.720371072991595,1.6696289270084055
2025-11-27,10.44,8.787018408812212,1.6529815911877872
2025-11-28,10.51,8.92469053820329,1.5853094617967098
2025-12-01,10.69,9.222478009432754,1.4675219905672456
2025-12-02,10.58,9.292974577161111,1.287025422838889
2025-12-03,11.03,9.345488036704943,1.6845119632950567
2025-12-04,10.89,9.504863928217187,1.3851360717828136
2025-12-05,11.4,9.91014887949694,1.4898511205030598
2025-12-08,11.27,9.881915157038211,1.3880848429617885
2025-12-09,10.59,9.312944415860917,1.2770555841390827
2025-12-10,10.72,9.522675091696774,1.1973249083032265
2025-12-11,10.47,9.518896271337297,0.9511037286627033
2025-12-12,10.75,9.763638421661362,0.9863615783386379
2025-12-15,10.54,9.486396744162118,1.0536032558378814
2025-12-16,10.28,9.413514867403654,0.8664851325963454
2025-12-17,10.59,9.504830926005775,1.0851690739942246
2025-12-18,10.53,9.564920627305842,0.9650793726941576
2025-12-19,10.85,9.851950091599171,0.9980499084008283
2025-12-22,10.97,9.909203791293768,1.0607962087062326
2025-12-23,10.97,9.893975205312898,1.0760247946871022
2025-12-24,11.07,10.066025023254568,1.0039749767454325
2025-12-25,10.96,10.00800188592589,0.9519981140741116
2025-12-26,11.84,10.1606717554596,1.6793282445404003
2025-12-29,11.45,10.387484148144667,1.0625158518553324
2025-12-30,11.99,10.397943391457506,1.592056608542494
2025-12-31,12.22,10.855991694393094,1.364008305606907
2026-01-05,13.02,11.760726210051306,1.2592737899486934
2026-01-06,13.97,12.7074939649207,1.2625060350793014
2026-01-07,14.05,12.751828617355674,1.2981713826443269
2026-01-08,13.65,12.000433487064022,1.6495665129359782
2026-01-09,14.05,12.820790201573022,1.2292097984269788
2026-01-12,13.85,13.189071039808185,0.6609289601918142
2026-01-13,13.97,12.874678126751016,1.0953218732489844
2026-01-14,13.63,13.18286790062282,0.4471320993771801
2026-01-15,13.74,12.916815275654141,0.8231847243458592
2026-01-16,13.26,12.368892376996532,0.8911076230034674
2026-01-19,13.33,12.603122306439571,0.7268776935604286
2026-01-20,13.29,12.449597893020469,0.8404021069795302
2026-01-21,13.4,12.7322268045227,0.6677731954773005
2026-01-22,13.28,12.61032192091455,0.6696780790854486
2026-01-23,13.23,12.92807753402914,0.30192246597086125
2026-01-26,13.4,12.835692714148355,0.5643072858516458
2026-01-27,13.27,12.96436607383998,0.30563392616002005
2026-01-28,14.6,14.695911399909246,-0.09591139990924624
2026-01-29,15.7,14.624964415244733,1.0750355847552662
2026-01-30,14.13,13.32137864319188,0.8086213568081213
2026-02-02,12.72,11.339368507302996,1.3806314926970042
2026-02-03,13.14,12.36692195287549,0.7730780471245104
2026-02-04,13.44,12.56711825798623,0.8728817420137691
2026-02-05,12.64,11.834767719868712,0.805232280131289
2026-02-06,12.89,11.74585868232855,1.1441413176714512
2026-02-09,13.05,12.049530290460572,1.0004697095394288
2026-02-10,13.15,12.148317246749105,1.0016827532508952
2026-02-11,13.32,12.33330808961966,0.9866919103803404
2026-02-12,13.21,12.299923503840713,0.910076496159288
2026-02-13,12.69,11.73684897923777,0.9531510207622294
2026-02-24,12.96,12.245533306319611,0.7144666936803894
2026-02-25,13.53,12.514999955881644,1.0150000441183558
2026-02-26,13.46,12.55213756054956,0.9078624394504402
2026-02-27,13.72,12.56616514291522,1.1538348570847798
2026-03-02,14.27,13.428017830223425,0.8419821697765748
2026-03-03,13.97,12.676507250784978,1.293492749215023
2026-03-04,14.45,13.908646956581814,0.5413530434181855
2026-03-05,14.79,13.942004154138996,0.8479958458610035
2026-03-06,13.97,13.910015164027138,0.05998483597286253
2026-03-09,14.02,14.20213389770458,-0.18213389770458122
2026-03-10,13.7,14.15026017783114,-0.45026017783114014
2026-03-11,13.96,14.577199355702685,-0.6171993557026845
2026-03-12,14.76,14.611823154545117,0.1481768454548824
2026-03-13,14.08,14.248554353127174,-0.16855435312717404
2026-03-16,13.54,14.378757261668445,-0.8387572616684462
2026-03-17,13.02,14.09600694338248,-1.076006943382481
2026-03-18,12.64,13.825338007654455,-1.1853380076544546
2026-03-19,11.83,12.974828148265228,-1.144828148265228
2026-03-20,11.53,12.742812966952854,-1.2128129669528551
2026-03-23,11.05,12.094698518668183,-1.0446985186681825
2026-03-24,11.3,12.19536222799684,-0.8953622279968396
2026-03-25,11.51,12.511826302527748,-1.001826302527748
2026-03-26,11.31,12.327797294359655,-1.0177972943596547
2026-03-27,11.44,12.598170011499288,-1.1581700114992888
2026-03-30,11.97,13.634681681570127,-1.6646816815701264
2026-03-31,11.4,13.832219875273541,-2.4322198752735407
2026-04-01,11.56,13.525451301592101,-1.9654513015921005
2026-04-02,11.68,13.57509720668956,-1.8950972066895595
2026-04-03,11.21,13.47492459522331,-2.2649245952233095
2026-04-07,11.39,13.417400335642348,-2.027400335642348
2026-04-08,12.23,13.581853265161516,-1.351853265161516
2026-04-09,12.77,13.259652793569238,-0.4896527935692383
2026-04-10,12.35,13.422739995569092,-1.0727399955690924
2026-04-13,12.16,13.621080565222906,-1.4610805652229057
2026-04-14,12.46,13.761344294235666,-1.3013442942356654
2026-04-15,12.3,13.689307650737558,-1.3893076507375568
2026-04-16,12.8,14.561855469835864,-1.7618554698358633
2026-04-17,12.69,14.386654161156617,-1.6966541611566175
2026-04-20,12.31,13.854770243957685,-1.544770243957684
2026-04-21,12.15,13.542615777877703,-1.3926157778777029
2026-04-22,12.08,13.72496898436488,-1.6449689843648798
2026-04-23,11.9,13.592555378617611,-1.6925553786176106
2026-04-24,12.07,13.442045372861246,-1.3720453728612458
2026-04-27,11.98,13.398185288815045,-1.4181852888150441
2026-04-28,11.66,13.079979156645782,-1.4199791566457822
2026-04-29,11.91,13.073311339774047,-1.1633113397740473
2026-04-30,11.65,12.834150838344916,-1.184150838344916
2026-05-06,12.14,13.18967241407483,-1.0496724140748288
2026-05-07,11.94,12.746457166459699,-0.8064571664596993
2026-05-08,11.9,12.82577426271424,-0.9257742627142402
2026-05-11,11.78,12.915784332794484,-1.1357843327944845
2026-05-12,11.68,12.954161262547757,-1.2741612625477572
2026-05-13,11.87,13.338837182035224,-1.4688371820352248
2026-05-14,11.61,13.060598924521944,-1.4505989245219446
2026-05-15,10.93,12.676483925485549,-1.746483925485549
2026-05-18,10.52,12.578910161611839,-2.0589101616118395
2026-05-19,10.7,12.789573912841782,-2.0895739128417823
2026-05-20,11.0,12.826624547395944,-1.8266245473959444
2026-05-21,10.84,12.610787870745394,-1.7707878707453943
2026-05-22,11.15,12.76934432760393,-1.6193443276039297
2026-05-25,10.99,12.702662190893516,-1.712662190893516
2026-05-26,12.09,12.799379344710951,-0.7093793447109515
2026-05-27,11.84,12.690959804834446,-0.8509598048344458
2026-05-28,11.3,12.442303260546772,-1.1423032605467718
2026-05-29,11.42,12.411693875349549,-0.991693875349549
2026-06-01,11.29,12.512287069015136,-1.2222870690151364
2026-06-02,11.81,13.062444920990515,-1.2524449209905146
2026-06-03,12.01,12.692702603792274,-0.6827026037922739
2026-06-04,10.9,12.450163123819385,-1.5501631238193845
2026-06-05,10.68,12.419709433878458,-1.739709433878458
2026-06-08,10.02,12.174007714504539,-2.154007714504539
2026-06-09,10.15,12.157885790951902,-2.0078857909519012
2026-06-10,10.1,11.896050849984128,-1.7960508499841286
2026-06-11,10.33,12.060859701951994,-1.730859701951994
2026-06-12,10.8,12.175855413699445,-1.375855413699444
2026-06-15,10.67,12.17431111193292,-1.5043111119329193
2026-06-16,10.07,11.767069261605718,-1.6970692616057175
2026-06-17,9.97,11.814911283109309,-1.8449112831093082
2026-06-18,9.38,11.922539219253965,-2.542539219253964
