quarter,actual_net_profit_bn,predicted_net_profit_bn,residual
2025-06-30,35.355070000000005,27.40522355706677,7.949846442933236
2025-09-30,38.013220000000004,30.252945251330893,7.7602747486691115
2025-12-31,18.018349999999998,39.51062542336581,-21.49227542336581
2026-03-31,55.27245,38.51341712867163,16.759032871328372
