trade_date,company,frequency,mode,model_version,profit_model_version,strict_status,blocked_reason,signal_status,actual_stock_close_raw,model_price,gap,signal,q_profit_pred_bn,annual_profit_pred_bn,eps_pred,target_pe,demand_score,is_q4,visible_quarter,visible_financial_announcement_date,visible_production_available_date,train_quarters_count,ridge_alpha,ridge_intercept,ridge_coef_json,data_quality_flag,al_price,alumina_price,al_spread,al_spread_k,alumina_price_k,inventory_score,al_price_trend_score,al_spread_score,grid_proxy_score,nev_proxy_score,pmi_score,property_proxy_score,alumina_price_source,selected_profit_model,al_spread_q_mean,alumina_price_q_mean,demand_score_q_mean,last_announced_q_profit_bn,ttm_announced_profit_bn,last_2q_avg_profit_bn,raw_signal,fwd_1m_return,fwd_3m_return,fwd_6m_return
2024-10-31,chalco,monthly,walk_forward_strict,v2_fundamental_valuation_model,v2_1_chalco_profit_model,strict,,research_only_v21_insufficient_oos,7.63,4.407866797223916,0.7309960466149727,research_only_v21_insufficient_oos,23.385268935935905,93.54107574374362,0.5452700422252615,8.083823529411765,0.5279411764705882,1,2024-09-30,2024-10-30,,6,50.0,23.145815000000002,"{""al_spread_q_mean"": 0.6036336430979096, ""alumina_price_q_mean"": 0.6321862459948046, ""demand_score_q_mean"": 0.9874794306530663, ""last_announced_q_profit_bn"": -0.042085510223087215, ""ttm_announced_profit_bn"": 0.3312109770889457, ""last_2q_avg_profit_bn"": 0.07483343449943693, ""is_q1"": -0.006406827628348662, ""is_q2"": 0.5780443630627404, ""is_q3"": -0.24114453886926376, ""is_q4"": -0.4197414874763255}","REAL_API:grid_proxy,property_proxy;DEFAULT_PROXY:inventory,nev_proxy;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",20710.0,4863.0,11348.725,11.348725,4.863,0.5,0.7,0.058823529411764705,0.55,0.55,0.9411764705882353,0.45,SHFE_AO,C_profit_anchor_ridge,11348.725,4863.0,0.5279411764705882,19.97453,103.48057,33.916925,overvalued,-0.014416775884665833,0.017038007863696025,-0.1612057667103538
2024-11-30,chalco,monthly,walk_forward_strict,v2_fundamental_valuation_model,v2_1_chalco_profit_model,strict,,research_only_v21_insufficient_oos,7.52,4.306961609269228,0.7460104552164639,research_only_v21_insufficient_oos,22.87489981641289,91.49959926565155,0.5333698587330314,8.075,0.525,1,2024-09-30,2024-10-30,,6,50.0,23.145815000000002,"{""al_spread_q_mean"": 0.6036336430979096, ""alumina_price_q_mean"": 0.6321862459948046, ""demand_score_q_mean"": 0.9874794306530663, ""last_announced_q_profit_bn"": -0.042085510223087215, ""ttm_announced_profit_bn"": 0.3312109770889457, ""last_2q_avg_profit_bn"": 0.07483343449943693, ""is_q1"": -0.006406827628348662, ""is_q2"": 0.5780443630627404, ""is_q3"": -0.24114453886926376, ""is_q4"": -0.4197414874763255}","REAL_API:;DEFAULT_PROXY:inventory,grid_proxy,nev_proxy,property_proxy;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",20390.0,5223.0,10335.725,10.335725,5.223,0.5,0.7,0.05555555555555555,0.55,0.55,0.9166666666666666,0.45,SHFE_AO,C_profit_anchor_ridge,10842.225,5043.0,0.5264705882352941,19.97453,103.48057,33.916925,overvalued,-0.022606382978723416,-0.049202127659574324,-0.13031914893617014
2024-12-31,chalco,monthly,walk_forward_strict,v2_fundamental_valuation_model,v2_1_chalco_profit_model,strict,,research_only_v21_insufficient_oos,7.35,4.285620665175025,0.7150374646375346,research_only_v21_insufficient_oos,22.67276529982211,90.69106119928844,0.5286567251488687,8.106622807017544,0.5355409356725146,1,2024-09-30,2024-10-30,,6,50.0,23.145815000000002,"{""al_spread_q_mean"": 0.6036336430979096, ""alumina_price_q_mean"": 0.6321862459948046, ""demand_score_q_mean"": 0.9874794306530663, ""last_announced_q_profit_bn"": -0.042085510223087215, ""ttm_announced_profit_bn"": 0.3312109770889457, ""last_2q_avg_profit_bn"": 0.07483343449943693, ""is_q1"": -0.006406827628348662, ""is_q2"": 0.5780443630627404, ""is_q3"": -0.24114453886926376, ""is_q4"": -0.4197414874763255}","REAL_API:grid_proxy,property_proxy;DEFAULT_PROXY:inventory,nev_proxy;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",19780.0,4797.0,10545.775,10.545774999999999,4.797,0.5,0.7,0.10526315789473684,0.55,0.55,0.8947368421052632,0.5555555555555556,SHFE_AO,C_profit_anchor_ridge,10743.408333333333,4961.0,0.5294940373810343,19.97453,103.48057,33.916925,overvalued,0.05578231292517,0.014965986394557929,-0.04217687074829923
2025-01-31,chalco,monthly,walk_forward_strict,v2_fundamental_valuation_model,v2_1_chalco_profit_model,strict,,research_only_v21_insufficient_oos,7.76,5.7058572593535395,0.360005981095852,research_only_v21_insufficient_oos,27.572952474425346,110.29180989770138,0.6429134940116664,8.875,0.625,0,2024-09-30,2024-10-30,,6,50.0,23.145815000000002,"{""al_spread_q_mean"": 0.6036336430979096, ""alumina_price_q_mean"": 0.6321862459948046, ""demand_score_q_mean"": 0.9874794306530663, ""last_announced_q_profit_bn"": -0.042085510223087215, ""ttm_announced_profit_bn"": 0.3312109770889457, ""last_2q_avg_profit_bn"": 0.07483343449943693, ""is_q1"": -0.006406827628348662, ""is_q2"": 0.5780443630627404, ""is_q3"": -0.24114453886926376, ""is_q4"": -0.4197414874763255}","REAL_API:;DEFAULT_PROXY:inventory,grid_proxy,nev_proxy,property_proxy;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",20240.0,3606.0,13298.45,13.29845,3.606,0.5,0.7,0.75,0.55,0.55,0.875,0.45,SHFE_AO,C_profit_anchor_ridge,13298.45,3606.0,0.625,19.97453,103.48057,33.916925,overvalued,-0.07860824742268036,-0.17525773195876282,-0.04252577319587625
2025-02-28,chalco,monthly,walk_forward_strict,v2_fundamental_valuation_model,v2_1_chalco_profit_model,strict,,research_only_v21_insufficient_oos,7.15,5.656863896583432,0.26395121585272285,research_only_v21_insufficient_oos,27.661230597818285,110.64492239127314,0.644971858882385,8.770714285714286,0.5902380952380952,0,2024-09-30,2024-10-30,,6,50.0,23.145815000000002,"{""al_spread_q_mean"": 0.6036336430979096, ""alumina_price_q_mean"": 0.6321862459948046, ""demand_score_q_mean"": 0.9874794306530663, ""last_announced_q_profit_bn"": -0.042085510223087215, ""ttm_announced_profit_bn"": 0.3312109770889457, ""last_2q_avg_profit_bn"": 0.07483343449943693, ""is_q1"": -0.006406827628348662, ""is_q2"": 0.5780443630627404, ""is_q3"": -0.24114453886926376, ""is_q4"": -0.4197414874763255}","REAL_API:;DEFAULT_PROXY:inventory,grid_proxy,nev_proxy,property_proxy;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",20640.0,3363.0,14166.224999999999,14.166224999999999,3.363,0.5,0.3,1.0,0.55,0.55,0.9523809523809523,0.45,SHFE_AO,C_profit_anchor_ridge,13732.3375,3484.5,0.6076190476190476,19.97453,103.48057,33.916925,overvalued,0.04335664335664324,-0.08531468531468533,0.09510489510489517
2025-03-31,chalco,monthly,walk_forward_strict,v2_fundamental_valuation_model,v2_1_chalco_profit_model,strict,,research_only_v21_insufficient_oos,7.46,5.883876034665499,0.26787171518376574,research_only_v21_insufficient_oos,28.321518904233063,113.28607561693225,0.6603676806583051,8.91,0.6366666666666667,0,2024-12-31,2025-03-27,,7,50.0,24.672195714285714,"{""al_spread_q_mean"": -0.005720286294825111, ""alumina_price_q_mean"": 0.6787240957760131, ""demand_score_q_mean"": 1.1426433515117012, ""last_announced_q_profit_bn"": -0.12391063933006148, ""ttm_announced_profit_bn"": 0.4773266919931383, ""last_2q_avg_profit_bn"": 0.2449352763439627, ""is_q1"": -0.05184691464502162, ""is_q2"": 0.5245742298572242, ""is_q3"": -0.3489662232878452, ""is_q4"": -0.13544755917489776}","REAL_API:grid_proxy,property_proxy;DEFAULT_PROXY:inventory,nev_proxy;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",20480.0,2936.0,14828.2,14.8282,2.936,0.5,0.7,1.0,0.1111111111111111,0.55,1.0,1.0,SHFE_AO,C_profit_anchor_ridge,14097.625,3301.6666666666665,0.6173015873015874,33.830479999999994,123.945,26.902504999999998,overvalued,-0.1420911528150134,-0.05630026809651478,0.10455764075067031
2025-04-30,chalco,monthly,walk_forward_strict,v2_fundamental_valuation_model,v2_1_chalco_profit_model,strict,,research_only_v21_insufficient_oos,6.4,7.284593548585566,-0.12143348049354463,research_only_v21_insufficient_oos,35.807221296843956,143.22888518737582,0.8349104353679733,8.725,0.575,0,2025-03-31,2025-04-25,,8,0.01,26.00723875,"{""al_spread_q_mean"": 5.047399361874339, ""alumina_price_q_mean"": 8.778948267343011, ""demand_score_q_mean"": 5.042374690618572, ""last_announced_q_profit_bn"": -4.840325862041571, ""ttm_announced_profit_bn"": -1.6256581257166616, ""last_2q_avg_profit_bn"": 4.099269222028612, ""is_q1"": 0.3894901967132842, ""is_q2"": 3.3979230627873367, ""is_q3"": -0.6848833580655298, ""is_q4"": -3.1025299014350907}","REAL_API:;DEFAULT_PROXY:inventory,grid_proxy,nev_proxy,property_proxy;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",19910.0,2729.0,14656.675,14.656675,2.729,0.5,0.7,0.9565217391304348,0.55,0.55,0.06521739130434782,0.45,SHFE_AO,C_profit_anchor_ridge,14656.675,2729.0,0.575,35.35254,137.01686999999998,34.59151,undervalued,0.021874999999999867,0.16093749999999996,0.5609374999999999
2025-05-31,chalco,monthly,walk_forward_strict,v2_fundamental_valuation_model,v2_1_chalco_profit_model,strict,,research_only_v21_insufficient_oos,6.54,6.491529688207428,0.007466701089055228,research_only_v21_insufficient_oos,32.8598972561813,131.4395890247252,0.7661882193222104,8.4725,0.4908333333333334,0,2025-03-31,2025-04-25,,8,0.01,26.00723875,"{""al_spread_q_mean"": 5.047399361874339, ""alumina_price_q_mean"": 8.778948267343011, ""demand_score_q_mean"": 5.042374690618572, ""last_announced_q_profit_bn"": -4.840325862041571, ""ttm_announced_profit_bn"": -1.6256581257166616, ""last_2q_avg_profit_bn"": 4.099269222028612, ""is_q1"": 0.3894901967132842, ""is_q2"": 3.3979230627873367, ""is_q3"": -0.6848833580655298, ""is_q4"": -3.1025299014350907}","REAL_API:;DEFAULT_PROXY:inventory,grid_proxy,nev_proxy,property_proxy;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",20070.0,2962.0,14368.15,14.36815,2.962,0.5,0.3,0.9166666666666666,0.55,0.55,0.08333333333333333,0.45,SHFE_AO,C_profit_anchor_ridge,14512.412499999999,2845.5,0.5329166666666667,35.35254,137.01686999999998,34.59151,neutral,0.07645259938837912,0.1972477064220184,0.6070336391437308
2025-06-30,chalco,monthly,walk_forward_strict,v2_fundamental_valuation_model,v2_1_chalco_profit_model,strict,,research_only_v21_insufficient_oos,7.04,7.046492364877884,-0.0009213612307655827,research_only_v21_insufficient_oos,34.82844776981679,139.31379107926716,0.8120885519047925,8.677,0.5589999999999999,0,2025-03-31,2025-04-25,,8,0.01,26.00723875,"{""al_spread_q_mean"": 5.047399361874339, ""alumina_price_q_mean"": 8.778948267343011, ""demand_score_q_mean"": 5.042374690618572, ""last_announced_q_profit_bn"": -4.840325862041571, ""ttm_announced_profit_bn"": -1.6256581257166616, ""last_2q_avg_profit_bn"": 4.099269222028612, ""is_q1"": 0.3894901967132842, ""is_q2"": 3.3979230627873367, ""is_q3"": -0.6848833580655298, ""is_q4"": -3.1025299014350907}","REAL_API:;DEFAULT_PROXY:inventory,grid_proxy,nev_proxy,property_proxy;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",20580.0,2985.0,14833.875,14.833875,2.985,0.5,0.3,1.0,0.55,0.55,0.64,0.45,SHFE_AO,C_profit_anchor_ridge,14619.566666666666,2892.0,0.5416111111111112,35.35254,137.01686999999998,34.59151,neutral,0.05539772727272729,0.17045454545454541,0.7357954545454546
2025-07-31,chalco,monthly,walk_forward_strict,v2_fundamental_valuation_model,v2_1_chalco_profit_model,strict,,research_only_v21_insufficient_oos,7.43,5.487149508477225,0.35407281841349847,research_only_v21_insufficient_oos,27.366749596363942,109.46699838545577,0.6381054991865681,8.599125874125875,0.533041958041958,0,2025-03-31,2025-04-25,,8,0.01,26.00723875,"{""al_spread_q_mean"": 5.047399361874339, ""alumina_price_q_mean"": 8.778948267343011, ""demand_score_q_mean"": 5.042374690618572, ""last_announced_q_profit_bn"": -4.840325862041571, ""ttm_announced_profit_bn"": -1.6256581257166616, ""last_2q_avg_profit_bn"": 4.099269222028612, ""is_q1"": 0.3894901967132842, ""is_q2"": 3.3979230627873367, ""is_q3"": -0.6848833580655298, ""is_q4"": -3.1025299014350907}","REAL_API:grid_proxy,property_proxy;DEFAULT_PROXY:inventory,nev_proxy;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",20510.0,3222.0,14307.65,14.307649999999999,3.222,0.5,0.7,0.8461538461538461,0.2,0.55,0.28846153846153844,0.5454545454545454,SHFE_AO,C_profit_anchor_ridge,14307.65,3222.0,0.533041958041958,35.35254,137.01686999999998,34.59151,overvalued,0.053835800807537026,0.3445491251682369,0.9017496635262452
2025-08-31,chalco,monthly,walk_forward_strict,v2_fundamental_valuation_model,v2_1_chalco_profit_model,strict,,research_only_v21_insufficient_oos,7.83,6.670282619218124,0.17386330489813862,research_only_v21_insufficient_oos,32.456926725313025,129.8277069012521,0.7567922290950282,8.81388888888889,0.6046296296296297,0,2025-06-30,2025-08-28,,9,0.1,27.04588666666667,"{""al_spread_q_mean"": 4.899913346002644, ""alumina_price_q_mean"": 7.646643350767903, ""demand_score_q_mean"": 5.13168770982138, ""last_announced_q_profit_bn"": -5.013249469127549, ""ttm_announced_profit_bn"": -0.9999112085886227, ""last_2q_avg_profit_bn"": 3.961178099386217, ""is_q1"": -0.04930523065954981, ""is_q2"": 3.3312071299893056, ""is_q3"": -0.7055424195978774, ""is_q4"": -3.0223861918555386}","REAL_API:;DEFAULT_PROXY:inventory,grid_proxy,nev_proxy,property_proxy;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",20740.0,3036.0,14895.7,14.895700000000001,3.036,0.5,0.7,1.0,0.55,0.55,0.2962962962962963,0.45,SHFE_AO,C_profit_anchor_ridge,14601.675,3129.0,0.5688357938357939,35.355070000000005,124.51262,35.353805,overvalued,0.0523627075351214,0.3422733077905491,0.752234993614304
2025-09-30,chalco,monthly,walk_forward_strict,v2_fundamental_valuation_model,v2_1_chalco_profit_model,strict,,research_only_v21_insufficient_oos,8.24,7.2573312653108175,0.13540359379572808,research_only_v21_insufficient_oos,34.797229985819506,139.18891994327802,0.811360652540239,8.944642857142858,0.6482142857142857,0,2025-06-30,2025-08-28,,9,0.1,27.04588666666667,"{""al_spread_q_mean"": 4.899913346002644, ""alumina_price_q_mean"": 7.646643350767903, ""demand_score_q_mean"": 5.13168770982138, ""last_announced_q_profit_bn"": -5.013249469127549, ""ttm_announced_profit_bn"": -0.9999112085886227, ""last_2q_avg_profit_bn"": 3.961178099386217, ""is_q1"": -0.04930523065954981, ""is_q2"": 3.3312071299893056, ""is_q3"": -0.7055424195978774, ""is_q4"": -3.0223861918555386}","REAL_API:;DEFAULT_PROXY:inventory,grid_proxy,nev_proxy,property_proxy;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",20680.0,2868.0,15159.099999999999,15.159099999999999,2.868,0.5,0.7,1.0,0.55,0.55,0.7321428571428571,0.45,SHFE_AO,C_profit_anchor_ridge,14787.483333333332,3042.0,0.5952952911286244,35.355070000000005,124.51262,35.353805,overvalued,0.212378640776699,0.4830097087378642,0.383495145631068
2025-10-31,chalco,monthly,walk_forward_strict,v2_fundamental_valuation_model,v2_1_chalco_profit_model,strict,,research_only_v21_insufficient_oos,9.99,5.2712195487807945,0.8951970995612648,research_only_v21_insufficient_oos,27.837328083280706,111.34931233312282,0.6490778917698794,8.121089341692791,0.5403631138975967,1,2025-09-30,2025-10-28,,10,0.1,28.142619999999997,"{""al_spread_q_mean"": 5.961288709452413, ""alumina_price_q_mean"": 7.7423952025934, ""demand_score_q_mean"": 5.285456946415241, ""last_announced_q_profit_bn"": -5.444568772769153, ""ttm_announced_profit_bn"": 0.763562675453565, ""last_2q_avg_profit_bn"": 2.541134391097145, ""is_q1"": -0.5688862350419869, ""is_q2"": 2.766920736109528, ""is_q3"": 0.018361307539983152, ""is_q4"": -2.622055214164307}","REAL_API:grid_proxy,property_proxy;DEFAULT_PROXY:inventory,nev_proxy;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",21300.0,2793.0,15923.474999999999,15.923474999999998,2.793,0.5,0.7,1.0,0.2727272727272727,0.55,0.08620689655172414,0.4166666666666667,SHFE_AO,C_profit_anchor_ridge,15923.474999999999,2793.0,0.5403631138975967,38.013220000000004,142.55131,36.684145,overvalued,0.05205205205205199,0.4144144144144144,0.1661661661661662
2025-11-30,chalco,monthly,walk_forward_strict,v2_fundamental_valuation_model,v2_1_chalco_profit_model,strict,,research_only_v21_insufficient_oos,10.51,5.898196617233058,0.7819005845434863,research_only_v21_insufficient_oos,30.64311416372899,122.57245665491595,0.7144998930627569,8.255,0.5850000000000001,1,2025-09-30,2025-10-28,,10,0.1,28.142619999999997,"{""al_spread_q_mean"": 5.961288709452413, ""alumina_price_q_mean"": 7.7423952025934, ""demand_score_q_mean"": 5.285456946415241, ""last_announced_q_profit_bn"": -5.444568772769153, ""ttm_announced_profit_bn"": 0.763562675453565, ""last_2q_avg_profit_bn"": 2.541134391097145, ""is_q1"": -0.5688862350419869, ""is_q2"": 2.766920736109528, ""is_q3"": 0.018361307539983152, ""is_q4"": -2.622055214164307}","REAL_API:;DEFAULT_PROXY:inventory,grid_proxy,nev_proxy,property_proxy;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",21610.0,2707.0,16399.025,16.399025,2.707,0.5,0.7,1.0,0.55,0.55,0.1,0.45,SHFE_AO,C_profit_anchor_ridge,16161.25,2750.0,0.5626815569487984,38.013220000000004,142.55131,36.684145,overvalued,0.16270218839200767,0.30542340627973363,0.08658420551855373
2025-12-31,chalco,monthly,walk_forward_strict,v2_fundamental_valuation_model,v2_1_chalco_profit_model,strict,,research_only_v21_insufficient_oos,12.22,6.670123070710036,0.8320501541659229,research_only_v21_insufficient_oos,34.447384059356224,137.7895362374249,0.8032033590056828,8.304401364764267,0.6014671215880893,1,2025-09-30,2025-10-28,,10,0.1,28.142619999999997,"{""al_spread_q_mean"": 5.961288709452413, ""alumina_price_q_mean"": 7.7423952025934, ""demand_score_q_mean"": 5.285456946415241, ""last_announced_q_profit_bn"": -5.444568772769153, ""ttm_announced_profit_bn"": 0.763562675453565, ""last_2q_avg_profit_bn"": 2.541134391097145, ""is_q1"": -0.5688862350419869, ""is_q2"": 2.766920736109528, ""is_q3"": 0.018361307539983152, ""is_q4"": -2.622055214164307}","REAL_API:grid_proxy,property_proxy;DEFAULT_PROXY:inventory,nev_proxy;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",22925.0,2778.0,17577.35,17.57735,2.778,0.5,0.7,1.0,0.2916666666666667,0.55,0.8387096774193549,0.07692307692307693,SHFE_AO,C_profit_anchor_ridge,16633.283333333333,2759.3333333333335,0.5756100784952287,38.013220000000004,142.55131,36.684145,overvalued,0.1563011456628478,-0.06710310965630117,
